0 -0.351404 0.00848761
1 -0.356055 0.00858506
2 -0.360944 0.00871012
3 -0.364987 0.0088341
4 -0.370207 0.00851494
5 -0.374404 0.00849613
6 -0.379766 0.00825329
7 -0.385089 0.00809257
8 -0.390828 0.00780591
9 -0.395003 0.00774472
10 -0.400753 0.0076619
11 -0.406347 0.00745935
12 -0.412421 0.00740896
13 -0.417675 0.00728222
14 -0.423662 0.00704225
15 -0.429511 0.00696317
16 -0.433355 0.00701494
17 -0.437006 0.00673349
18 -0.441804 0.00688002
19 -0.447898 0.00652446
20 -0.451778 0.00654587
21 -0.455405 0.0065613
22 -0.459393 0.00629512
23 -0.463293 0.00645516
24 -0.468083 0.0063542
25 -0.471642 0.00634434
26 -0.474274 0.00637266
27 -0.476334 0.00647923
28 -0.479356 0.00648158
29 -0.483069 0.00613491
30 -0.485835 0.00603798
31 -0.489233 0.00586854
32 -0.493156 0.00566021
33 -0.495342 0.00582098
34 -0.498199 0.00583315
35 -0.502766 0.00606146
36 -0.505233 0.00610697
37 -0.508034 0.00629861
38 -0.509856 0.0064242
39 -0.512967 0.00632488
40 -0.516953 0.00654272
41 -0.519002 0.00685726
42 -0.521306 0.00694842
43 -0.523481 0.00711092
44 -0.526392 0.00706522
45 -0.529068 0.00703114
46 -0.531951 0.00690122
47 -0.534856 0.00670163
48 -0.537642 0.00660983
49 -0.540659 0.00651823
50 -0.544115 0.0068051
51 -0.546042 0.00666066
52 -0.547621 0.00652391
53 -0.549059 0.00640468
54 -0.551922 0.0062381
55 -0.55415 0.00640934
56 -0.555584 0.00634667
57 -0.55844 0.006282
58 -0.560738 0.00617443
59 -0.562834 0.00636348
60 -0.564053 0.00626643
61 -0.56705 0.00661493
62 -0.569386 0.00651494
63 -0.572519 0.00653784
64 -0.57477 0.00654799
65 -0.577436 0.00659631
66 -0.578754 0.00697047
67 -0.579516 0.00704407
68 -0.58073 0.00694856
69 -0.583139 0.00692047
70 -0.584735 0.0068024
71 -0.585699 0.00668189
72 -0.587348 0.00652575
73 -0.589377 0.00630828
74 -0.590533 0.00626727
75 -0.591907 0.00622843
76 -0.593834 0.00612101
77 -0.596033 0.0059165
78 -0.598245 0.00591499
79 -0.599116 0.00609961
80 -0.599817 0.00600808
81 -0.600983 0.00591346
