0 0.68961 0.0316494
1 0.686083 0.0315802
2 0.688357 0.0307143
3 0.687026 0.0304308
4 0.688658 0.0306011
5 0.69046 0.0308769
6 0.690443 0.030588
7 0.688249 0.0311111
8 0.687739 0.0319663
9 0.68913 0.032518
10 0.691629 0.0325123
11 0.695812 0.0316806
12 0.69575 0.0319652
13 0.69297 0.0322803
14 0.693306 0.0323803
15 0.694414 0.0331922
16 0.696103 0.0333415
17 0.696428 0.0343931
18 0.697146 0.0336939
19 0.697031 0.0334312
20 0.695148 0.0335253
21 0.693848 0.033482
22 0.693348 0.0340198
23 0.693401 0.0336237
24 0.69066 0.0329315
25 0.693025 0.033349
26 0.695323 0.0333383
27 0.690219 0.0334967
28 0.691891 0.0320541
29 0.693312 0.0322849
